                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    162,                0.65153,                0.34906,                0.81322,                0.94044,                0.72036,                0.82775,                0.66568,                0.55658,                0.32981,                0.80846,               0.009505,               0.009505,               0.009505
                    163,                0.63768,                0.34276,                 0.8127,                0.97753,                0.69748,                0.80506,                 0.6611,                0.53887,                 0.3163,                0.81096,               0.009472,               0.009472,               0.009472
                    164,                0.62519,                0.32555,                0.80657,                0.95374,                0.70588,                0.82211,                0.68567,                0.52366,                0.30967,                0.80294,               0.009439,               0.009439,               0.009439
                    165,                0.64999,                0.34099,                0.81392,                0.94216,                0.70948,                0.82915,                0.67567,                0.53171,                 0.3155,                0.80524,               0.009406,               0.009406,               0.009406
                    166,                0.64501,                0.33119,                 0.8053,                0.95196,                0.71669,                0.83741,                0.69099,                0.56455,                0.34319,                0.80487,               0.009373,               0.009373,               0.009373
                    167,                 0.6265,                0.33481,                0.81275,                0.96336,                0.72597,                0.85812,                0.69955,                0.54232,                0.32402,                0.80242,                0.00934,                0.00934,                0.00934
                    168,                0.66003,                0.34486,                0.81072,                0.94886,                0.72029,                  0.836,                0.67352,                0.53666,                 0.3216,                0.80552,               0.009307,               0.009307,               0.009307
                    169,                0.64449,                0.33649,                0.81934,                0.96396,                0.70631,                0.82772,                  0.673,                0.56273,                0.32732,                0.80907,               0.009274,               0.009274,               0.009274
                    170,                0.63043,                0.33149,                0.80765,                0.95456,                0.71429,                0.81573,                0.66277,                0.52887,                 0.3252,                0.80713,               0.009241,               0.009241,               0.009241
                    171,                0.63626,                0.33181,                0.81226,                0.97867,                0.69988,                0.80503,                0.63745,                0.52544,                0.32477,                0.80958,               0.009208,               0.009208,               0.009208
                    172,                  0.651,                0.34004,                0.81479,                0.96934,                0.69868,                0.81782,                0.66211,                0.55848,                0.32091,                0.81067,               0.009175,               0.009175,               0.009175
                    173,                0.64502,                0.33911,                0.81553,                0.98337,                0.70108,                0.81071,                0.66507,                0.53295,                0.31618,                0.80581,               0.009142,               0.009142,               0.009142
                    174,                0.62934,                0.33079,                0.80758,                0.95597,                0.71429,                0.84355,                0.70219,                0.52856,                0.31952,                 0.8045,               0.009109,               0.009109,               0.009109
                    175,                0.63093,                0.33303,                 0.8096,                0.94637,                0.71909,                0.83335,                0.68912,                 0.5508,                0.31417,                0.80631,               0.009076,               0.009076,               0.009076
                    176,                0.63715,                0.33299,                0.81617,                0.95225,                0.71816,                0.83537,                 0.6776,                0.53929,                0.31041,                0.80233,               0.009043,               0.009043,               0.009043
                    177,                0.63274,                0.33176,                 0.8085,                0.94966,                0.71309,                0.80054,                0.64111,                0.55934,                0.33307,                0.80457,                0.00901,                0.00901,                0.00901
                    178,                0.62021,                0.32726,                0.81158,                0.98974,                0.69454,                0.81598,                0.65666,                0.56825,                0.33669,                0.80959,               0.008977,               0.008977,               0.008977
                    179,                0.63141,                0.33158,                0.81337,                0.95669,                0.71601,                0.82164,                0.66674,                0.57298,                0.31479,                0.80685,               0.008944,               0.008944,               0.008944
                    180,                0.63907,                0.33352,                0.81773,                0.95961,                0.71188,                0.84431,                0.68773,                0.53195,                0.30847,                0.80549,               0.008911,               0.008911,               0.008911
                    181,                0.62266,                0.32762,                0.80991,                0.95494,                0.70828,                 0.8148,                0.66871,                0.52521,                0.32291,                0.80628,               0.008878,               0.008878,               0.008878
                    182,                0.64398,                0.33438,                0.80902,                 0.9576,                0.71549,                0.82618,                0.67539,                0.55455,                0.32598,                 0.8111,               0.008845,               0.008845,               0.008845
                    183,                0.62391,                0.32755,                0.81348,                0.94999,                0.70828,                0.82726,                0.67935,                0.55413,                0.33585,                0.80867,               0.008812,               0.008812,               0.008812
                    184,                0.60997,                0.32457,                0.80541,                0.94016,                0.71669,                0.83832,                0.67745,                 0.5485,                0.33378,                0.80459,               0.008779,               0.008779,               0.008779
                    185,                0.62597,                0.32985,                 0.8023,                0.96076,                0.71068,                0.83676,                0.68221,                 0.5529,                0.30863,                0.80408,               0.008746,               0.008746,               0.008746
                    186,                0.62951,                0.32909,                0.80705,                0.96435,                0.71434,                0.83051,                0.68194,                0.56387,                0.33313,                0.80672,               0.008713,               0.008713,               0.008713
                    187,                 0.6307,                 0.3258,                0.80232,                0.95245,                0.71309,                0.82754,                0.68582,                0.55471,                0.33155,                 0.8051,                0.00868,                0.00868,                0.00868
                    188,                0.62046,                0.32069,                0.80755,                0.95951,                0.71789,                0.82665,                0.67826,                0.53298,                0.31327,                0.80286,               0.008647,               0.008647,               0.008647
                    189,                 0.6163,                0.32675,                0.81876,                 0.9471,                0.71669,                0.81811,                 0.6685,                0.53108,                0.32212,                0.80336,               0.008614,               0.008614,               0.008614
                    190,                0.62331,                0.32638,                 0.8069,                0.95477,                0.72269,                0.84842,                0.70177,                0.51506,                0.29867,                0.80447,               0.008581,               0.008581,               0.008581
                    191,                0.59576,                0.31827,                0.80488,                0.97757,                0.71909,                0.84566,                0.69788,                0.54322,                0.32017,                0.80349,               0.008548,               0.008548,               0.008548
                    192,                0.61657,                0.32205,                0.81292,                0.95056,                0.71554,                0.82073,                0.68091,                0.51912,                0.31245,                0.80285,               0.008515,               0.008515,               0.008515
                    193,                0.62184,                0.32212,                0.81399,                0.96258,                0.71026,                0.81661,                0.67137,                0.53504,                0.30872,                 0.7988,               0.008482,               0.008482,               0.008482
                    194,                0.61273,                0.32148,                0.81081,                0.94904,                0.71429,                0.83388,                0.67959,                0.53512,                0.31156,                0.80409,               0.008449,               0.008449,               0.008449
                    195,                 0.6357,                0.32656,                0.80742,                 0.9676,                0.70828,                 0.8223,                0.67257,                0.52771,                0.31072,                0.80522,               0.008416,               0.008416,               0.008416
                    196,                0.60784,                0.31674,                0.80888,                0.95965,                0.71373,                0.82679,                0.67221,                0.53964,                0.32878,                0.80381,               0.008383,               0.008383,               0.008383
                    197,                0.61403,                0.31952,                0.80888,                0.95385,                0.71309,                0.81255,                0.66846,                0.53775,                0.31016,                0.80131,                0.00835,                0.00835,                0.00835
                    198,                0.60729,                0.32131,                0.80614,                0.95837,                0.71863,                0.82469,                0.67961,                0.55934,                0.30812,                0.80327,               0.008317,               0.008317,               0.008317
                    199,                0.59856,                0.31972,                0.80296,                0.94926,                0.71871,                0.81726,                0.67413,                0.53996,                0.32288,                0.80291,               0.008284,               0.008284,               0.008284
                    200,                0.61108,                0.31661,                0.80692,                 0.9393,                0.72451,                0.83207,                0.68682,                0.52341,                0.29277,                 0.8008,               0.008251,               0.008251,               0.008251
                    201,                0.61951,                0.32016,                0.80657,                0.93833,                0.71236,                0.80188,                0.66321,                0.54103,                0.30653,                0.80516,               0.008218,               0.008218,               0.008218
                    202,                0.60305,                0.31486,                0.80553,                0.94736,                0.72389,                 0.8252,                0.67995,                0.52583,                0.30307,                0.80502,               0.008185,               0.008185,               0.008185
                    203,                0.60835,                0.31658,                0.81266,                0.94654,                0.71429,                0.82352,                0.68388,                0.53781,                0.30873,                0.80353,               0.008152,               0.008152,               0.008152
                    204,                0.61766,                0.32352,                0.80744,                0.95051,                0.71469,                0.81676,                0.67194,                0.56403,                0.32676,                0.80748,               0.008119,               0.008119,               0.008119
                    205,                0.60608,                0.31921,                0.80625,                0.94516,                0.72416,                0.82893,                0.68386,                 0.5284,                0.33359,                0.80414,               0.008086,               0.008086,               0.008086
                    206,                0.59997,                0.31183,                0.80817,                  0.947,                0.72029,                0.82295,                0.68355,                0.53017,                0.29765,                0.80602,               0.008053,               0.008053,               0.008053
                    207,                0.59302,                0.31164,                0.80657,                0.94715,                0.73149,                0.84084,                0.69704,                0.51966,                0.29705,                0.79771,                0.00802,                0.00802,                0.00802
                    208,                0.60251,                0.31744,                0.80732,                0.95224,                0.71802,                0.81835,                0.68358,                0.51198,                0.29356,                0.79655,               0.007987,               0.007987,               0.007987
                    209,                0.60272,                0.31628,                0.80566,                0.95282,                0.72736,                 0.8226,                0.67609,                0.50959,                0.29523,                0.79943,               0.007954,               0.007954,               0.007954
                    210,                0.60873,                0.31501,                0.80792,                0.96764,                0.71429,                0.82438,                0.67907,                0.54415,                0.31882,                0.80323,               0.007921,               0.007921,               0.007921
                    211,                0.59811,                0.31104,                0.80243,                0.97234,                0.71737,                0.83564,                 0.6882,                0.53399,                0.32189,                0.80607,               0.007888,               0.007888,               0.007888
                    212,                0.58484,                0.30734,                0.79872,                0.96272,                0.71293,                0.81881,                0.68016,                0.52725,                0.30917,                0.80475,               0.007855,               0.007855,               0.007855
                    213,                0.61137,                0.31891,                0.81694,                0.95414,                0.72269,                0.82821,                0.68063,                0.53714,                0.32783,                0.80562,               0.007822,               0.007822,               0.007822
                    214,                 0.6155,                0.31922,                0.81167,                0.96209,                0.71429,                0.82455,                0.68697,                0.53614,                0.30238,                0.80365,               0.007789,               0.007789,               0.007789
                    215,                0.60886,                 0.3158,                 0.8036,                0.95454,                0.70572,                0.79794,                0.65848,                0.53828,                0.31036,                0.80389,               0.007756,               0.007756,               0.007756
                    216,                 0.6062,                0.31434,                0.79904,                 0.9464,                0.72064,                0.82615,                0.67935,                0.54482,                0.29999,                0.80581,               0.007723,               0.007723,               0.007723
                    217,                0.59848,                0.31041,                0.80492,                  0.945,                0.72195,                0.83236,                0.69002,                0.54503,                0.29894,                0.80614,                0.00769,                0.00769,                0.00769
                    218,                0.59149,                0.31091,                0.79837,                0.95098,                0.72192,                0.82826,                 0.6834,                 0.5345,                0.33166,                0.80015,               0.007657,               0.007657,               0.007657
                    219,                0.60735,                0.30929,                0.80827,                0.94137,                0.72389,                0.83801,                0.69963,                0.51559,                0.30993,                0.80172,               0.007624,               0.007624,               0.007624
                    220,                 0.5987,                0.31131,                0.80706,                0.94351,                0.72177,                0.82831,                0.68813,                0.52393,                0.29611,                0.80434,               0.007591,               0.007591,               0.007591
                    221,                0.59685,                0.31348,                0.80254,                0.96557,                0.71429,                0.82412,                0.68065,                0.52594,                0.30661,                0.80302,               0.007558,               0.007558,               0.007558
                    222,                0.59688,                0.31106,                0.80237,                0.95703,                0.72188,                0.80501,                0.66121,                0.52494,                0.31515,                0.80313,               0.007525,               0.007525,               0.007525
                    223,                0.61768,                0.31443,                0.81003,                0.94048,                0.72749,                0.82771,                0.68305,                0.51815,                0.30986,                0.80437,               0.007492,               0.007492,               0.007492
                    224,                0.59307,                0.30601,                0.81117,                0.95428,                 0.7267,                0.83889,                0.69495,                0.50223,                0.28861,                0.79945,               0.007459,               0.007459,               0.007459
                    225,                0.58972,                 0.3106,                0.81186,                0.97086,                0.71995,                0.84719,                0.70375,                0.51147,                0.29619,                0.80089,               0.007426,               0.007426,               0.007426
                    226,                0.58378,                0.30664,                0.80444,                0.97106,                0.71549,                0.82404,                0.67726,                0.51661,                0.29829,                0.80289,               0.007393,               0.007393,               0.007393
                    227,                0.59071,                 0.3106,                0.79809,                0.95864,                0.72629,                 0.8316,                0.68833,                0.50909,                 0.2929,                0.80401,                0.00736,                0.00736,                0.00736
                    228,                0.58595,                0.30719,                0.80946,                0.96265,                0.71429,                0.83022,                0.68484,                0.51492,                0.30416,                0.80302,               0.007327,               0.007327,               0.007327
                    229,                0.61603,                0.32088,                0.79757,                0.95481,                0.71669,                0.82802,                0.68198,                0.54688,                0.30452,                0.80899,               0.007294,               0.007294,               0.007294
                    230,                 0.5993,                0.31034,                0.80476,                0.94797,                0.72269,                0.83755,                0.69173,                0.52359,                0.30425,                0.80172,               0.007261,               0.007261,               0.007261
                    231,                0.59541,                0.30822,                0.80359,                0.94354,                0.72217,                0.83153,                0.69041,                0.51389,                0.29143,                0.80014,               0.007228,               0.007228,               0.007228
                    232,                0.58418,                0.31034,                0.80534,                0.94521,                0.72869,                0.83614,                0.69401,                0.49824,                0.29956,                0.79889,               0.007195,               0.007195,               0.007195
                    233,                0.59251,                 0.3073,                0.79965,                0.94709,                0.73066,                0.84243,                 0.6934,                0.49333,                0.29874,                0.79803,               0.007162,               0.007162,               0.007162
                    234,                0.58572,                0.30462,                0.81028,                 0.9737,                0.71068,                0.82797,                 0.6873,                0.49287,                0.30144,                0.79809,               0.007129,               0.007129,               0.007129
                    235,                0.59314,                0.30729,                 0.8056,                0.95273,                0.72592,                0.83128,                0.69667,                0.48472,                 0.2858,                0.79903,               0.007096,               0.007096,               0.007096
                    236,                0.58446,                0.30341,                0.80446,                0.95456,                0.72629,                0.84582,                0.70296,                0.50951,                0.29093,                0.80144,               0.007063,               0.007063,               0.007063
                    237,                0.58218,                0.29876,                0.80421,                0.95565,                0.72869,                 0.8399,                 0.6995,                0.51593,                0.29518,                0.80108,                0.00703,                0.00703,                0.00703
                    238,                0.58337,                0.30573,                0.81062,                0.96824,                0.73186,                0.83425,                0.69539,                0.48527,                0.28888,                0.80005,               0.006997,               0.006997,               0.006997
                    239,                0.58961,                0.30581,                0.80159,                0.97086,                0.72004,                0.81918,                0.68868,                0.50134,                  0.293,                0.79942,               0.006964,               0.006964,               0.006964
                    240,                0.58525,                0.30699,                0.80473,                0.94764,                0.72509,                0.82985,                0.69337,                0.50304,                0.30498,                0.80008,               0.006931,               0.006931,               0.006931
                    241,                0.59514,                0.31162,                 0.8058,                0.95269,                0.72517,                0.84347,                0.69879,                  0.511,                0.31172,                0.79927,               0.006898,               0.006898,               0.006898
                    242,                0.58778,                0.30653,                0.80202,                0.95763,                0.72269,                0.84176,                0.69965,                0.51195,                 0.3023,                0.79775,               0.006865,               0.006865,               0.006865
                    243,                0.58546,                0.30239,                0.80399,                0.96668,                0.71789,                0.82264,                0.68237,                0.51257,                0.30767,                0.80002,               0.006832,               0.006832,               0.006832
                    244,                0.58275,                0.30753,                0.79791,                0.96272,                0.70828,                0.83177,                0.69449,                0.49982,                0.30632,                0.80122,               0.006799,               0.006799,               0.006799
                    245,                 0.5943,                0.30759,                0.80544,                0.95876,                0.71789,                0.83235,                0.69162,                 0.5003,                0.29412,                 0.8038,               0.006766,               0.006766,               0.006766
                    246,                0.58378,                0.30209,                0.80592,                0.96496,                0.72149,                0.84523,                0.70898,                0.50246,                0.28843,                0.80256,               0.006733,               0.006733,               0.006733
                    247,                0.58464,                0.30656,                0.80294,                0.96081,                0.71789,                0.83829,                0.70347,                0.48423,                0.30162,                0.80191,                 0.0067,                 0.0067,                 0.0067
                    248,                0.58348,                0.29978,                0.81035,                 0.9717,                0.71909,                0.82857,                0.69627,                0.48644,                   0.29,                0.80044,               0.006667,               0.006667,               0.006667
                    249,                0.58108,                0.29973,                0.80268,                0.95838,                0.71549,                0.82054,                0.68784,                0.50388,                0.28956,                0.80023,               0.006634,               0.006634,               0.006634
                    250,                0.58169,                0.29723,                0.80552,                0.95531,                0.71853,                 0.8271,                0.69453,                  0.516,                0.29471,                0.79987,               0.006601,               0.006601,               0.006601
                    251,                0.57156,                0.29576,                 0.8019,                0.95526,                0.72149,                0.83915,                0.70884,                0.50329,                0.28958,                0.79897,               0.006568,               0.006568,               0.006568
                    252,                0.57317,                0.29718,                0.80062,                0.96335,                0.71669,                0.83443,                0.69962,                0.51386,                0.29527,                0.79683,               0.006535,               0.006535,               0.006535
                    253,                0.56518,                 0.2933,                 0.8003,                0.94264,                0.71789,                0.83033,                0.69701,                0.51221,                0.30415,                0.79475,               0.006502,               0.006502,               0.006502
                    254,                0.57785,                0.29655,                0.79976,                0.95339,                0.72509,                0.83454,                0.69636,                0.50442,                0.28938,                  0.799,               0.006469,               0.006469,               0.006469
                    255,                0.57468,                0.29611,                0.80343,                0.94979,                0.72675,                0.84045,                0.69836,                 0.5131,                0.28278,                0.80217,               0.006436,               0.006436,               0.006436
                    256,                0.57215,                0.29744,                0.80894,                 0.9628,                0.71461,                0.83057,                0.69333,                0.51021,                0.28495,                0.79994,               0.006403,               0.006403,               0.006403
                    257,                0.57774,                0.30661,                0.80684,                0.96921,                0.71669,                0.83417,                 0.6925,                0.48537,                0.28011,                0.79915,                0.00637,                0.00637,                0.00637
                    258,                0.56568,                0.29361,                0.80396,                0.96303,                0.72149,                0.84289,                0.70697,                0.48701,                0.28469,                 0.7999,               0.006337,               0.006337,               0.006337
                    259,                0.57531,                0.29809,                0.79813,                 0.9448,                0.72869,                0.84322,                0.70429,                0.49369,                0.27961,                0.79861,               0.006304,               0.006304,               0.006304
                    260,                0.56621,                0.29769,                 0.8045,                0.93921,                0.72629,                0.83586,                0.68938,                 0.4966,                0.27796,                0.79775,               0.006271,               0.006271,               0.006271
                    261,                0.56579,                0.29345,                0.80192,                0.94308,                0.72749,                0.83631,                0.69354,                0.47706,                0.26928,                0.79697,               0.006238,               0.006238,               0.006238
                    262,                0.57188,                0.29743,                0.80578,                0.94121,                0.73037,                0.84038,                0.69821,                0.49664,                0.27357,                0.79871,               0.006205,               0.006205,               0.006205
                    263,                0.56778,                0.29457,                0.79999,                0.94861,                0.73125,                0.82956,                0.69035,                 0.4858,                0.27292,                    0.8,               0.006172,               0.006172,               0.006172
                    264,                0.56949,                0.29111,                0.80409,                  0.953,                0.73017,                0.83762,                0.68864,                 0.4951,                0.28094,                0.80133,               0.006139,               0.006139,               0.006139
                    265,                0.56349,                0.29156,                0.80403,                0.93932,                0.72269,                0.82905,                0.68237,                0.49265,                0.29607,                0.80346,               0.006106,               0.006106,               0.006106
                    266,                0.55287,                0.28812,                0.79602,                0.95429,                0.72269,                0.83625,                0.69835,                0.48951,                0.28621,                0.80426,               0.006073,               0.006073,               0.006073
                    267,                0.55354,                0.29236,                0.80278,                0.95697,                0.72087,                0.83664,                0.69995,                0.49581,                 0.2819,                0.80173,                0.00604,                0.00604,                0.00604
                    268,                0.56588,                0.29303,                0.80347,                 0.9554,                0.72011,                0.82538,                0.68806,                0.50355,                0.28686,                0.80231,               0.006007,               0.006007,               0.006007
                    269,                0.55145,                0.28642,                0.80327,                 0.9454,                0.72869,                0.82973,                0.68792,                0.48682,                0.28429,                0.80179,               0.005974,               0.005974,               0.005974
                    270,                0.56065,                0.29441,                0.80421,                0.95479,                0.72389,                0.84296,                0.69742,                0.50214,                0.28108,                0.79941,               0.005941,               0.005941,               0.005941
                    271,                0.55878,                0.28797,                0.80241,                 0.9598,                 0.7165,                0.83108,                0.69135,                0.51063,                0.28155,                0.80274,               0.005908,               0.005908,               0.005908
                    272,                0.56497,                0.28811,                0.79453,                0.96058,                0.71549,                0.84192,                0.69916,                0.49457,                0.28291,                0.80234,               0.005875,               0.005875,               0.005875
                    273,                0.55312,                0.28853,                0.79501,                0.95247,                0.72178,                0.83797,                0.69965,                0.48061,                0.28615,                0.80053,               0.005842,               0.005842,               0.005842
                    274,                0.56098,                0.28985,                0.79616,                0.95151,                0.72029,                0.84177,                0.70207,                0.48847,                 0.2897,                0.80049,               0.005809,               0.005809,               0.005809
                    275,                0.55646,                0.28284,                0.80104,                0.95374,                0.71781,                 0.8352,                0.69257,                0.48546,                 0.2875,                0.80018,               0.005776,               0.005776,               0.005776
                    276,                0.55322,                0.28655,                0.79745,                0.95044,                0.72389,                0.83112,                0.68977,                0.48811,                0.28647,                0.79916,               0.005743,               0.005743,               0.005743
                    277,                0.54569,                0.28778,                0.80578,                 0.9617,                0.72149,                0.83583,                0.69535,                 0.4851,                0.28494,                0.79923,                0.00571,                0.00571,                0.00571
                    278,                0.54505,                0.28523,                0.80095,                0.95426,                0.72629,                0.84403,                0.70453,                0.48336,                0.28554,                0.79893,               0.005677,               0.005677,               0.005677
                    279,                0.54037,                0.28352,                0.80591,                0.96063,                0.73228,                0.84513,                0.69988,                0.48261,                0.27728,                0.79875,               0.005644,               0.005644,               0.005644
                    280,                 0.5433,                0.28267,                0.80392,                0.95024,                0.72989,                0.84427,                0.70193,                0.47333,                 0.2898,                0.79651,               0.005611,               0.005611,               0.005611
                    281,                0.53906,                0.28551,                0.79306,                0.95438,                0.72838,                0.83598,                0.69908,                0.47643,                0.27961,                0.79623,               0.005578,               0.005578,               0.005578
                    282,                0.53157,                 0.2816,                0.79297,                0.94763,                0.72389,                0.83494,                0.70327,                0.48532,                0.28259,                0.79392,               0.005545,               0.005545,               0.005545
                    283,                0.53918,                0.27936,                    0.8,                0.94826,                0.72604,                0.83566,                0.70305,                0.48882,                0.29818,                0.79518,               0.005512,               0.005512,               0.005512
                    284,                0.53984,                0.27711,                 0.8029,                0.96661,                0.72989,                0.84108,                0.70742,                0.47643,                0.29805,                0.79748,               0.005479,               0.005479,               0.005479
                    285,                0.51763,                0.27211,                0.79187,                 0.9605,                0.72973,                0.84663,                0.71126,                0.49228,                0.29325,                0.79907,               0.005446,               0.005446,               0.005446
                    286,                  0.542,                0.28189,                0.79521,                0.95737,                0.72788,                0.84388,                0.71049,                0.48678,                0.27737,                0.79952,               0.005413,               0.005413,               0.005413
                    287,                0.54082,                0.28031,                0.79919,                 0.9483,                0.72672,                0.84713,                0.71824,                0.48894,                0.28347,                0.80101,                0.00538,                0.00538,                0.00538
                    288,                0.54805,                0.28419,                0.80575,                0.94984,                0.72746,                0.84216,                0.70747,                0.49358,                0.29101,                0.80156,               0.005347,               0.005347,               0.005347
                    289,                0.51727,                0.27221,                0.79732,                0.94822,                0.72548,                0.84341,                0.70538,                0.47833,                0.28909,                0.79893,               0.005314,               0.005314,               0.005314
                    290,                 0.5341,                0.27521,                0.79487,                0.94952,                0.72266,                0.84836,                0.71181,                0.47482,                0.30135,                0.79887,               0.005281,               0.005281,               0.005281
                    291,                 0.5324,                0.27543,                0.80637,                0.95372,                 0.7175,                0.83906,                0.71151,                0.47331,                0.32295,                0.79989,               0.005248,               0.005248,               0.005248
                    292,                 0.5292,                0.28094,                0.79091,                0.96491,                0.71309,                0.84615,                0.71943,                0.49087,                0.28567,                0.79921,               0.005215,               0.005215,               0.005215
                    293,                0.54599,                0.28367,                0.80145,                0.94239,                0.72629,                0.84688,                0.71466,                0.50282,                0.28256,                0.79938,               0.005182,               0.005182,               0.005182
                    294,                 0.5465,                0.28781,                0.79702,                0.95999,                0.72017,                0.84041,                0.71229,                 0.4865,                0.28401,                0.79857,               0.005149,               0.005149,               0.005149
                    295,                 0.5392,                0.27819,                0.78959,                0.94997,                 0.7294,                0.84653,                0.71588,                0.48081,                0.28557,                0.79812,               0.005116,               0.005116,               0.005116
                    296,                0.53337,                0.28434,                 0.7965,                0.95748,                0.72509,                0.84594,                0.71896,                0.47885,                0.28262,                0.79831,               0.005083,               0.005083,               0.005083
                    297,                 0.5224,                0.27386,                0.79916,                0.95592,                0.72269,                0.84729,                0.71536,                0.48253,                0.28432,                0.79749,                0.00505,                0.00505,                0.00505
                    298,                0.52113,                0.27463,                0.78655,                0.94011,                0.71607,                0.83751,                0.70724,                0.49597,                0.28828,                0.79793,               0.005017,               0.005017,               0.005017
                    299,                0.52808,                0.27757,                0.79782,                0.94918,                0.71745,                0.83289,                0.70611,                0.48726,                0.27907,                0.79759,               0.004984,               0.004984,               0.004984
